id_personal,id_persona,rol
1249,33536,Administrador
1250,62058,Enfermero
1251,38459,Administrador
1252,24106,Recepcionista
1253,67957,Enfermero
1254,63132,Enfermero
1255,37330,Enfermero
1256,71540,Enfermero
1257,89148,Enfermero
1258,56579,Recepcionista
1259,69117,Administrador
1260,45426,Administrador
1261,5408,Administrador
1262,75805,Administrador
1263,23097,Enfermero
1264,77669,Administrador
1265,15022,Administrador
1266,30154,Recepcionista
1267,31194,Recepcionista
1268,14256,Recepcionista
1269,75241,Recepcionista
1270,54402,Administrador
1271,88152,Recepcionista
1272,35238,Enfermero
1273,54509,Administrador
1274,23797,Enfermero
1275,52363,Administrador
1276,66566,Recepcionista
1277,86072,Administrador
1278,20860,Recepcionista
1279,73570,Recepcionista
1280,60298,Enfermero
1281,89428,Recepcionista
1282,17615,Administrador
1283,1172,Enfermero
1284,71339,Enfermero
1285,30489,Recepcionista
1286,75741,Enfermero
1287,68630,Administrador
1288,92541,Enfermero
1289,91125,Enfermero
1290,19479,Administrador
1291,68827,Recepcionista
1292,86256,Administrador
1293,3691,Administrador
1294,64971,Enfermero
1295,81919,Administrador
1296,49518,Administrador
1297,97664,Administrador
1298,81235,Enfermero
1299,41056,Enfermero
1300,83727,Recepcionista
1301,35721,Administrador
1302,63053,Enfermero
1303,49692,Enfermero
1304,22374,Administrador
1305,27997,Recepcionista
1306,67685,Administrador
1307,24871,Enfermero
1308,33171,Administrador
1309,40441,Administrador
1310,23719,Recepcionista
1311,12392,Administrador
1312,15261,Recepcionista
1313,6209,Enfermero
1314,13006,Enfermero
1315,49938,Recepcionista
1316,86286,Administrador
1317,50724,Enfermero
1318,94228,Enfermero
1319,40076,Administrador
1320,21817,Enfermero
1321,24286,Enfermero
1322,35485,Recepcionista
1323,23122,Enfermero
1324,17006,Administrador
1325,70415,Administrador
1326,38782,Recepcionista
1327,18860,Administrador
1328,47833,Administrador
1329,7750,Enfermero
1330,66364,Recepcionista
1331,60929,Recepcionista
1332,88730,Administrador
1333,97966,Recepcionista
1334,98252,Administrador
1335,90786,Enfermero
1336,17800,Enfermero
1337,59633,Recepcionista
1338,1461,Recepcionista
1339,88313,Enfermero
1340,28139,Recepcionista
1341,88049,Enfermero
1342,8669,Recepcionista
1343,78655,Administrador
1344,77156,Recepcionista
1345,37969,Administrador
1346,24871,Enfermero
1347,21805,Recepcionista
1348,60855,Enfermero
1349,13994,Administrador
1350,45387,Administrador
1351,36897,Recepcionista
1352,15675,Enfermero
1353,13344,Enfermero
1354,47946,Enfermero
1355,27142,Administrador
1356,12471,Enfermero
1357,64200,Enfermero
1358,35306,Administrador
1359,9177,Enfermero
1360,43771,Recepcionista
1361,26645,Recepcionista
1362,8321,Administrador
1363,38807,Enfermero
1364,64960,Enfermero
1365,36452,Recepcionista
1366,62120,Administrador
1367,45667,Recepcionista
1368,88235,Administrador
1369,78126,Administrador
1370,16642,Recepcionista
1371,89303,Recepcionista
1372,11557,Recepcionista
1373,46818,Enfermero
1374,32297,Administrador
1375,97379,Enfermero
1376,27005,Administrador
1377,18801,Administrador
1378,46734,Recepcionista
1379,90585,Administrador
1380,89807,Administrador
1381,68280,Administrador
1382,52105,Administrador
1383,40443,Recepcionista
1384,43437,Recepcionista
1385,38746,Recepcionista
1386,6697,Recepcionista
1387,88110,Recepcionista
1388,95344,Enfermero
1389,57116,Administrador
1390,65912,Enfermero
1391,52998,Administrador
1392,4949,Administrador
1393,62889,Recepcionista
1394,44283,Enfermero
1395,51792,Recepcionista
1396,54815,Recepcionista
1397,83810,Enfermero
1398,85240,Recepcionista
1399,74938,Administrador
1400,64938,Administrador
1401,46676,Enfermero
1402,304,Enfermero
1403,15275,Administrador
1404,30033,Recepcionista
1405,94450,Recepcionista
1406,94614,Enfermero
1407,35995,Enfermero
1408,65223,Enfermero
1409,80263,Recepcionista
1410,18610,Enfermero
1411,38771,Recepcionista
1412,52218,Administrador
1413,31081,Enfermero
1414,21896,Recepcionista
1415,74085,Enfermero
1416,41176,Recepcionista
1417,40992,Enfermero
1418,96679,Recepcionista
1419,34935,Administrador
1420,79479,Administrador
1421,71980,Recepcionista
1422,30854,Recepcionista
1423,54888,Enfermero
1424,39353,Enfermero
1425,32721,Administrador
1426,98272,Administrador
1427,43502,Enfermero
1428,10154,Enfermero
1429,77212,Enfermero
1430,82515,Recepcionista
1431,69756,Recepcionista
1432,47146,Administrador
1433,58602,Administrador
1434,90046,Administrador
1435,58463,Recepcionista
1436,2883,Administrador
1437,48096,Administrador
1438,48779,Recepcionista
1439,10848,Recepcionista
1440,83768,Administrador
1441,85800,Recepcionista
1442,99763,Enfermero
1443,71802,Enfermero
1444,57311,Enfermero
1445,73725,Administrador
1446,69463,Enfermero
1447,7673,Enfermero
1448,10967,Recepcionista
1449,64409,Enfermero
1450,96166,Recepcionista
1451,11838,Administrador
1452,82275,Administrador
1453,76069,Enfermero
1454,8411,Recepcionista
1455,34181,Enfermero
1456,36262,Administrador
1457,16235,Enfermero
1458,82674,Enfermero
1459,16808,Administrador
1460,5123,Enfermero
1461,75575,Enfermero
1462,54752,Enfermero
1463,81093,Recepcionista
1464,91565,Recepcionista
1465,78442,Enfermero
1466,58344,Administrador
1467,84053,Administrador
1468,82395,Enfermero
1469,79909,Recepcionista
1470,6130,Enfermero
1471,46514,Administrador
1472,15807,Recepcionista
1473,5220,Recepcionista
1474,9679,Administrador
1475,98145,Administrador
1476,71579,Recepcionista
1477,45209,Enfermero
1478,86626,Enfermero
1479,33393,Recepcionista
1480,94578,Enfermero
1481,14667,Administrador
1482,59953,Administrador
1483,1571,Administrador
1484,33050,Enfermero
1485,45934,Enfermero
1486,96008,Recepcionista
1487,76621,Recepcionista
1488,39199,Recepcionista
1489,21063,Recepcionista
1490,1165,Enfermero
1491,11784,Recepcionista
1492,81362,Recepcionista
1493,91695,Administrador
1494,83003,Recepcionista
1495,76792,Recepcionista
1496,28079,Recepcionista
1497,19870,Administrador
1498,36639,Recepcionista
1499,96373,Recepcionista
1500,74034,Administrador
1501,12268,Enfermero
1502,6117,Recepcionista
1503,13679,Enfermero
1504,7495,Administrador
1505,51896,Recepcionista
1506,75823,Enfermero
1507,168,Recepcionista
1508,69841,Enfermero
1509,97424,Administrador
1510,75705,Administrador
1511,23968,Enfermero
1512,8014,Recepcionista
1513,99484,Administrador
1514,57102,Enfermero
1515,14459,Administrador
1516,96057,Recepcionista
1517,12302,Recepcionista
1518,26025,Administrador
1519,67330,Enfermero
1520,81180,Recepcionista
1521,56426,Enfermero
1522,34319,Enfermero
1523,87076,Recepcionista
1524,14932,Administrador
1525,6021,Recepcionista
1526,84086,Enfermero
1527,39275,Recepcionista
1528,93808,Enfermero
1529,74522,Recepcionista
1530,61365,Administrador
1531,31657,Recepcionista
1532,30925,Enfermero
1533,61239,Enfermero
1534,82821,Enfermero
1535,35473,Recepcionista
1536,96554,Recepcionista
1537,37672,Recepcionista
1538,91438,Enfermero
1539,8523,Recepcionista
1540,77962,Recepcionista
1541,70307,Enfermero
1542,6677,Enfermero
1543,96273,Enfermero
1544,15174,Enfermero
1545,14611,Administrador
1546,44192,Recepcionista
1547,24474,Recepcionista
1548,75818,Administrador
1549,73418,Enfermero
1550,74207,Enfermero
1551,51432,Recepcionista
1552,88274,Recepcionista
1553,22519,Administrador
1554,46872,Enfermero
1555,48566,Recepcionista
1556,29456,Recepcionista
1557,17934,Enfermero
1558,84327,Administrador
1559,15453,Administrador
1560,83326,Administrador
1561,29722,Administrador
1562,49260,Recepcionista
1563,84829,Recepcionista
1564,12471,Enfermero
1565,99959,Enfermero
1566,52869,Enfermero
1567,54285,Recepcionista
1568,59967,Enfermero
1569,57752,Enfermero
1570,52702,Recepcionista
1571,41307,Administrador
1572,15403,Administrador
1573,39877,Recepcionista
1574,93657,Recepcionista
1575,57756,Administrador
1576,5189,Enfermero
1577,50301,Administrador
1578,99242,Recepcionista
1579,83804,Recepcionista
1580,76451,Administrador
1581,24716,Recepcionista
1582,55047,Enfermero
1583,20322,Recepcionista
1584,40962,Administrador
1585,79977,Administrador
1586,27574,Enfermero
1587,20331,Enfermero
1588,36343,Administrador
1589,66452,Administrador
1590,87277,Enfermero
1591,67016,Recepcionista
1592,62234,Recepcionista
1593,58381,Recepcionista
1594,63393,Administrador
1595,93103,Administrador
1596,40592,Recepcionista
1597,77448,Administrador
1598,32800,Enfermero
1599,95662,Administrador
1600,65525,Administrador
1601,57677,Enfermero
1602,91328,Administrador
1603,9525,Enfermero
1604,16576,Enfermero
1605,40569,Administrador
1606,49454,Recepcionista
1607,33036,Recepcionista
1608,26589,Administrador
1609,39276,Recepcionista
1610,21342,Enfermero
1611,88787,Administrador
1612,22828,Enfermero
1613,4662,Recepcionista
1614,93331,Enfermero
1615,74806,Recepcionista
1616,80046,Recepcionista
1617,60189,Administrador
1618,91075,Enfermero
1619,45828,Enfermero
1620,72713,Recepcionista
1621,30197,Administrador
1622,54715,Enfermero
1623,36491,Enfermero
1624,28145,Recepcionista
1625,88107,Enfermero
1626,39492,Recepcionista
1627,81912,Enfermero
1628,96504,Recepcionista
1629,65655,Administrador
1630,9812,Administrador
1631,54771,Recepcionista
1632,7335,Recepcionista
1633,82575,Recepcionista
1634,30275,Enfermero
1635,30825,Enfermero
1636,35031,Enfermero
1637,58971,Recepcionista
1638,92329,Enfermero
1639,84935,Administrador
1640,19631,Administrador
1641,62217,Administrador
1642,79424,Enfermero
1643,71303,Administrador
1644,5816,Recepcionista
1645,29390,Recepcionista
1646,59649,Recepcionista
1647,8284,Administrador
1648,14071,Recepcionista
1649,4604,Administrador
1650,30850,Administrador
1651,77843,Administrador
1652,82322,Recepcionista
1653,1154,Administrador
1654,38615,Administrador
1655,10251,Enfermero
1656,27650,Enfermero
1657,31838,Recepcionista
1658,21116,Recepcionista
1659,99382,Administrador
1660,28329,Recepcionista
1661,91450,Enfermero
1662,71294,Recepcionista
1663,9902,Enfermero
1664,67879,Recepcionista
1665,88451,Enfermero
1666,46960,Enfermero
1667,64214,Recepcionista
1668,66483,Recepcionista
1669,9198,Enfermero
1670,12094,Recepcionista
1671,37113,Recepcionista
1672,50400,Recepcionista
1673,72180,Enfermero
1674,58581,Recepcionista
1675,27009,Recepcionista
1676,55548,Recepcionista
1677,25217,Administrador
1678,53531,Recepcionista
1679,55003,Administrador
1680,65647,Enfermero
1681,96612,Recepcionista
1682,9852,Administrador
1683,11686,Administrador
1684,67799,Recepcionista
1685,34363,Administrador
1686,85497,Recepcionista
1687,71981,Administrador
1688,46818,Administrador
1689,1534,Administrador
1690,87443,Administrador
1691,57127,Administrador
1692,64459,Recepcionista
1693,85088,Recepcionista
1694,6032,Enfermero
1695,1019,Recepcionista
1696,57892,Enfermero
1697,46510,Administrador
1698,46700,Enfermero
1699,48654,Administrador
1700,4353,Administrador
1701,41417,Administrador
1702,51577,Enfermero
1703,83745,Recepcionista
1704,81843,Administrador
1705,79483,Recepcionista
1706,54376,Enfermero
1707,45070,Administrador
1708,30647,Enfermero
1709,31554,Recepcionista
1710,43463,Recepcionista
1711,35288,Enfermero
1712,30598,Recepcionista
1713,67654,Recepcionista
1714,69373,Administrador
1715,36505,Enfermero
1716,56844,Recepcionista
1717,91771,Administrador
1718,40584,Enfermero
1719,30704,Administrador
1720,97969,Enfermero
1721,44890,Enfermero
1722,76153,Administrador
1723,48456,Enfermero
1724,15820,Recepcionista
1725,13577,Recepcionista
1726,65801,Recepcionista
1727,1328,Recepcionista
1728,56539,Administrador
1729,54983,Enfermero
1730,53689,Enfermero
1731,31197,Administrador
1732,54092,Administrador
1733,95498,Enfermero
1734,95739,Recepcionista
1735,28006,Recepcionista
1736,31124,Administrador
1737,6299,Administrador
1738,414,Recepcionista
1739,38183,Enfermero
1740,77826,Administrador
1741,87784,Recepcionista
1742,93838,Recepcionista
1743,3232,Administrador
1744,20440,Recepcionista
1745,99656,Enfermero
1746,10684,Enfermero
1747,39649,Recepcionista
1748,72623,Enfermero
1749,32671,Administrador
1750,62286,Enfermero
1751,6880,Recepcionista
1752,73534,Recepcionista
1753,77312,Administrador
1754,91737,Administrador
1755,9522,Administrador
1756,68755,Administrador
1757,54283,Recepcionista
1758,29390,Administrador
1759,14547,Administrador
1760,76780,Recepcionista
1761,12570,Administrador
1762,16964,Enfermero
1763,28993,Enfermero
1764,83446,Enfermero
1765,60619,Administrador
1766,70878,Enfermero
1767,66861,Recepcionista
1768,8060,Administrador
1769,57541,Administrador
1770,50172,Recepcionista
1771,51761,Recepcionista
1772,79700,Recepcionista
1773,10656,Administrador
1774,11607,Enfermero
1775,4879,Enfermero
1776,17192,Enfermero
1777,64956,Administrador
1778,36961,Enfermero
1779,46281,Recepcionista
1780,34746,Recepcionista
1781,60204,Administrador
1782,5967,Recepcionista
1783,13314,Administrador
1784,34416,Administrador
1785,37438,Recepcionista
1786,55791,Recepcionista
1787,39521,Recepcionista
1788,76278,Administrador
1789,90777,Enfermero
1790,66613,Administrador
1791,10956,Administrador
1792,54141,Recepcionista
1793,45854,Recepcionista
1794,81357,Enfermero
1795,37351,Recepcionista
1796,18519,Recepcionista
1797,99931,Recepcionista
1798,10636,Recepcionista
1799,58579,Enfermero
1800,16925,Recepcionista
1801,81354,Enfermero
1802,31403,Recepcionista
1803,76557,Recepcionista
1804,36388,Recepcionista
1805,55446,Recepcionista
1806,45393,Administrador
1807,912,Recepcionista
1808,14582,Administrador
1809,22842,Enfermero
1810,94889,Administrador
1811,16564,Enfermero
1812,60876,Recepcionista
1813,8847,Enfermero
1814,47185,Recepcionista
1815,31548,Enfermero
1816,77534,Administrador
1817,19556,Enfermero
1818,87253,Administrador
1819,47008,Recepcionista
1820,72489,Recepcionista
1821,32509,Administrador
1822,19069,Administrador
1823,31376,Administrador
1824,481,Recepcionista
1825,52603,Recepcionista
1826,63158,Administrador
1827,50302,Enfermero
1828,53200,Recepcionista
1829,5649,Administrador
1830,78743,Recepcionista
1831,49381,Administrador
1832,41224,Administrador
1833,54171,Enfermero
1834,11780,Enfermero
1835,94027,Enfermero
1836,73438,Recepcionista
1837,63402,Recepcionista
1838,7471,Administrador
1839,69547,Enfermero
1840,87746,Administrador
1841,49648,Enfermero
1842,45359,Recepcionista
1843,63993,Enfermero
1844,61319,Recepcionista
1845,91413,Administrador
1846,91203,Enfermero
1847,53662,Enfermero
1848,901,Administrador
1849,17472,Administrador
1850,36647,Recepcionista
1851,57382,Enfermero
1852,28966,Administrador
1853,74861,Recepcionista
1854,73603,Administrador
1855,81238,Administrador
1856,39181,Administrador
1857,25533,Enfermero
1858,24818,Recepcionista
1859,90322,Administrador
1860,9340,Administrador
1861,34254,Enfermero
1862,79518,Administrador
1863,72509,Recepcionista
1864,16786,Administrador
1865,69222,Administrador
1866,52651,Enfermero
1867,12899,Recepcionista
1868,2944,Administrador
1869,16431,Recepcionista
1870,28375,Administrador
1871,30598,Recepcionista
1872,59683,Administrador
1873,6490,Administrador
1874,91920,Enfermero
1875,28162,Recepcionista
1876,1678,Recepcionista
1877,25526,Administrador
1878,68718,Administrador
1879,75547,Recepcionista
1880,13185,Enfermero
1881,89624,Administrador
1882,51467,Administrador
1883,40577,Enfermero
1884,77121,Administrador
1885,53464,Recepcionista
1886,19200,Recepcionista
1887,31238,Enfermero
1888,42965,Administrador
1889,89961,Enfermero
1890,44531,Administrador
1891,17441,Administrador
1892,34786,Administrador
1893,44270,Administrador
1894,41667,Enfermero
1895,52199,Enfermero
1896,1398,Recepcionista
1897,28321,Enfermero
1898,9439,Enfermero
1899,79416,Administrador
1900,80162,Administrador
1901,28375,Administrador
1902,94379,Enfermero
1903,59997,Enfermero
1904,23573,Recepcionista
1905,45513,Administrador
1906,78595,Enfermero
1907,94630,Administrador
1908,30674,Administrador
1909,60532,Administrador
1910,43023,Enfermero
1911,45109,Enfermero
1912,59079,Enfermero
1913,32832,Recepcionista
1914,45999,Administrador
1915,48135,Administrador
1916,75975,Enfermero
1917,54142,Administrador
1918,21783,Enfermero
1919,17776,Enfermero
1920,52480,Enfermero
1921,31200,Enfermero
1922,26219,Enfermero
1923,75138,Administrador
1924,16677,Administrador
1925,13445,Administrador
1926,11676,Enfermero
1927,82056,Recepcionista
1928,56640,Administrador
1929,7397,Administrador
1930,42814,Administrador
1931,65778,Recepcionista
1932,32387,Administrador
1933,35353,Recepcionista
1934,16471,Recepcionista
1935,98090,Enfermero
1936,90919,Recepcionista
1937,33550,Recepcionista
1938,17932,Enfermero
1939,70172,Enfermero
1940,74208,Enfermero
1941,25830,Administrador
1942,79602,Administrador
1943,66923,Administrador
1944,4570,Recepcionista
1945,76569,Recepcionista
1946,83925,Enfermero
1947,94905,Enfermero
1948,59601,Administrador
1949,66296,Enfermero
1950,65697,Enfermero
1951,36509,Recepcionista
1952,26925,Recepcionista
1953,72720,Recepcionista
1954,55182,Recepcionista
